country,name,full_name,,tag,id,isin,symbol,currency,stock_exchange,def_stock_exchange
germany,db x-trackers II Australia SSA Bonds UCITS 1C,db x-trackers II Australia SSA Bonds UCITS 1C,,australia-ssa-bonds-tr-index,46290,LU0494592974,XCS2,EUR,Xetra,TRUE
germany,db x-trackers S&P Global Infrastructure UCITS 1C,db x-trackers S&P Global Infrastructure UCITS 1C,,db-xtrackers-s-p-global-infr.-uk?cid=38694,38694,LU0322253229,XSGI,EUR,Xetra,FALSE
germany,db x-trackers CAC 40 UCITS 1D DR,Xtrackers CAC 40 UCITS ETF 1D,,db-xtrackers-cac-40-de,45996,LU0322250985,XCAC,EUR,Xetra,TRUE
germany,db x trackers II Eur Gov Bd 10 15,Xtrackers II Eurozone Government Bond 10-15 UCITS ETF 1C,,db-xtrackers-€-sov.-euro-10-15-tr,46373,LU0290357333,X105,EUR,Xetra,TRUE
germany,db x-trackers STOXX Europe 600 Utilities UCITS,db x-trackers Stoxx Europe 600 Utilities UCITS 1C,,db-x-trackers-stoxx-euro-600-uti.?cid=1009100,1009100,LU0292104899,XS6R,EUR,Hamburg,FALSE
germany,db x-trackers STOXX Europe 600 Utilities UCITS,db x-trackers Stoxx Europe 600 Utilities UCITS 1C,,db-x-trackers-stoxx-euro-600-uti.?cid=1009301,1009301,LU0292104899,XS6R,EUR,Stuttgart,FALSE
germany,db x-trackers STOXX Europe 600 Telecom UCITS,db x-trackers Stoxx Europe 600 Telecommunications UCITS 1C,,dj-stoxx600-telecommunications?cid=1009300,1009300,LU0292104030,XSKR,EUR,Stuttgart,FALSE
germany,db x-trackers Euro Stoxx 50 (DR) 1C,db x-trackers Euro Stoxx 50 UCITS DR 1C,,db-euro-stoxx-50-1c-mc?cid=1009453,1009453,LU0380865021,XESC,EUR,Stuttgart,FALSE
germany,db x-trackers STOXX Europe 600 Tech UCITS,db x-trackers Stoxx Europe 600 Technology UCITS 1C,,db-x-trackers-stoxx-euro-600-tech?cid=1009299,1009299,LU0292104469,XS8R,EUR,Stuttgart,FALSE
germany,x-trackers Swiss Large DR 1D,db x-trackers Swiss Large Cap UCITS DR 1D,,db-xtrackers-smi?cid=1010567,1010567,LU0274221281,XSMI,EUR,Stuttgart,FALSE
germany,db x-trackers MSCI World Consumer Staples DR 1C,db x-trackers MSCI World Consumer Staples UCITS DR 1C,,dbxtrack-msci-wrld-consstpl-dr-1c?cid=1055038,1055038,IE00BM67HN09,XDWS,EUR,Stuttgart,FALSE
germany,db x-trackers STOXX Europe 600 Banks UCITS,db x-trackers Stoxx Europe 600 Banks UCITS 1C,,db-x-trackers-stoxx-euro-600-banks?cid=1009454,1009454,LU0292103651,XS7R,EUR,Stuttgart,FALSE
germany,db x-trackers STOXX Europe 600 Health Care UCITS,db x-trackers Stoxx Europe 600 Health Care UCITS 1C,,dj-stoxx600-health-care?cid=1009455,1009455,LU0292103222,XSDR,EUR,Stuttgart,FALSE
germany,db x-trackers CAC 40 UCITS 1D DR,db x-trackers CAC 40 UCITS DR 1D,,db-xtrackers-cac-40-de?cid=997679,997679,LU0322250985,XCAC,EUR,Berlin,FALSE
germany,db x-trackers FTSE 100 Short Daily UCITS,db x-trackers FTSE 100 Short Daily UCITS 1C,,ftse-100-short-daily?cid=997761,997761,LU0328473581,XUKS,EUR,Berlin,FALSE
germany,db x-trackers Nifty 50,db x-trackers Nifty 50 UCITS 1C,,db-xtrackers-s-p-cnx-nifty-uk?cid=1010606,1010606,LU0292109690,XNIF,EUR,Stuttgart,FALSE
germany,db x-trackers Portfolio Total Return UCITS 1C,db x-trackers Portfolio Total Return UCITS 1C,,db-x-trackers-portfolio-tr-index?cid=1056528,1056528,LU0397221945,XQUI,EUR,Stuttgart,FALSE
germany,db x-trackers FTSE 100 UCITS DR Income,db x-trackers FTSE 100 UCITS DR Income 1D,,db-x-trackers-ftse-100-ucits-dr?cid=997760,997760,LU0292097234,XUKX,EUR,Berlin,FALSE
germany,db x-trackers II iBoxx Global Inflation Linked UCI,db x-trackers II Global Inflation-Linked UCITS 5C,,db-x-trackers-ii-iboxx-global-infla?cid=1024687,1024687,LU0908508814,XGIU,EUR,Stuttgart,FALSE
germany,db x-trackers II Global Sovereign EUR UCITS 5C,db x-trackers II Global Government Bond UCITS DR 5C,,db-x-trackers-ii-global-sovereign-5?cid=1024692,1024692,LU0908508731,XG7S,EUR,Stuttgart,FALSE
germany,db x-trackers STOXX Europe 600 Oil & Gas UCITS,db x-trackers Stoxx Europe 600 Oil & Gas UCITS 1C,,db-xtrackers-stoxxeuro-600-oil-gas?cid=1009298,1009298,LU0292101796,XSER,EUR,Stuttgart,FALSE
germany,db x-trackers MSCI Europe Small Cap UCITS DR 1C,db x-trackers MSCI Europe Small Cap Index UCITS DR 1C,,msci-europe-smlcap-trn-index?cid=1052943,1052943,LU0322253906,XXSC,EUR,Stuttgart,FALSE
germany,db x-trackers FTSE 100 Short Daily UCITS,db x-trackers FTSE 100 Short Daily UCITS 1C,,ftse-100-short-daily?cid=997792,997792,LU0328473581,XUKS,EUR,Hamburg,FALSE
germany,db x-trackers STOXX Europe 600 Industrial Goods UC,db x-trackers Stoxx Europe 600 Industrial Goods UCITS 1C,,db-stoxxeuro600-ind.-goods?cid=1009297,1009297,LU0292106084,XSNR,EUR,Stuttgart,FALSE
germany,db x-trackers FTSE 100 DR 1C,db xtrackers FTSE 100 DR 1C de,,db-xtrackers-ftse-100-dr-1c-de?cid=997748,997748,LU0838780707,XDUK,EUR,Stuttgart,FALSE
germany,db x-trackers STOXX Europe 600 Tech UCITS,db x-trackers Stoxx Europe 600 Technology UCITS 1C,,db-x-trackers-stoxx-euro-600-tech?cid=1009431,1009431,LU0292104469,XS8R,EUR,Munich,FALSE
germany,db x-trackers STOXX Europe 600 Utilities UCITS,db x-trackers Stoxx Europe 600 Utilities UCITS 1C,,db-x-trackers-stoxx-euro-600-uti.?cid=1009432,1009432,LU0292104899,XS6R,EUR,Munich,FALSE
germany,db x-trackers Nifty 50,db x-trackers Nifty 50 UCITS 1C,,db-xtrackers-s-p-cnx-nifty-uk?cid=1010605,1010605,LU0292109690,XNIF,EUR,Munich,FALSE
germany,db x-trackers II iBoxx Global Inflation Linked UCI,db x-trackers II Global Inflation-Linked UCITS 5C,,db-x-trackers-ii-iboxx-global-infla?cid=1024686,1024686,LU0908508814,XGIU,EUR,Munich,FALSE
germany,db x-trackers II Global Sovereign EUR UCITS 5C,db x-trackers II Global Government Bond UCITS DR 5C,,db-x-trackers-ii-global-sovereign-5?cid=1024691,1024691,LU0908508731,XG7S,EUR,Munich,FALSE
germany,db x-trackers II iBoxx Global Inflation-Linked UCI,db x-trackers II Global Inflation-Linked UCITS DR 3D,,dbx-global-inflation-linked-hedged?cid=1024719,1024719,LU0641007264,X03E,EUR,Munich,FALSE
germany,db x-trackers MSCI World Consumer Staples DR 1C,db x-trackers MSCI World Consumer Staples UCITS DR 1C,,dbxtrack-msci-wrld-consstpl-dr-1c?cid=1055039,1055039,IE00BM67HN09,XDWS,EUR,Munich,FALSE
germany,db x-trackers Portfolio Total Return UCITS 1C,db x-trackers Portfolio Total Return UCITS 1C,,db-x-trackers-portfolio-tr-index?cid=1056531,1056531,LU0397221945,XQUI,EUR,Munich,FALSE
germany,db x-trackers CAC 40 UCITS 1D DR,db x-trackers CAC 40 UCITS DR 1D,,db-xtrackers-cac-40-de?cid=997667,997667,LU0322250985,XCAC,EUR,Stuttgart,FALSE
germany,db x-trackers FTSE 100 UCITS DR Income,db x-trackers FTSE 100 UCITS DR Income 1D,,db-x-trackers-ftse-100-ucits-dr?cid=997746,997746,LU0292097234,XUKX,EUR,Stuttgart,FALSE
germany,db x-trackers FTSE 100 Short Daily UCITS,db x-trackers FTSE 100 Short Daily UCITS 1C,,ftse-100-short-daily?cid=997747,997747,LU0328473581,XUKS,EUR,Stuttgart,FALSE
germany,db x-trackers Nikkei 225 UCITS DR,db x-trackers Nikkei 225 UCITS DR,,db-x-trackers-nikkei-225?cid=997969,997969,LU0839027447,XDJP,EUR,Stuttgart,FALSE
germany,db x-trackers STOXX Europe 600 Food & Beverage UCI,db x-trackers Stoxx Europe 600 Food & Beverage UCITS 1C,,db-stoxxeuro600-food--beverage?cid=1009296,1009296,LU0292105359,XS3R,EUR,Stuttgart,FALSE
germany,db x-trackers MSCI Europe Small Cap UCITS DR 1C,db x-trackers MSCI Europe Small Cap Index UCITS DR 1C,,msci-europe-smlcap-trn-index?cid=1052942,1052942,LU0322253906,XXSC,EUR,Hamburg,FALSE
germany,db x-trackers DAX UCITS DR,db x-trackers DAX UCITS DR 1C,,db-xtrackers-dax?cid=998520,998520,LU0274211480,XDAX,EUR,Stuttgart,FALSE
germany,db x-trackers DAX UCITS DR Income 1D,db xtrackers DAX DR Income 1D tg,,db-xtrackers-dax-dr-income-1d?cid=998521,998521,LU0838782315,XDDX,EUR,Stuttgart,FALSE
germany,db x-trackers II iBoxx Global Inflation Linked UCI,db x-trackers II Global Inflation-Linked UCITS 5C,,db-x-trackers-ii-iboxx-global-infla?cid=1024685,1024685,LU0908508814,XGIU,EUR,Hamburg,FALSE
germany,db x-trackers DAX UCITS DR,db x-trackers DAX UCITS DR 1C,,db-xtrackers-dax?cid=998536,998536,LU0274211480,XDAX,EUR,Berlin,FALSE
germany,db x-trackers Euro Stoxx 50 Short Daily 1C,db x-trackers Euro Stoxx 50 Short Daily UCITS 1C,,db-euro-stoxx-50-short-mc?cid=1009291,1009291,LU0292106753,XSSX,EUR,Stuttgart,FALSE
germany,db x-trackers Euro Stoxx 50 UCITS DR 1D,db x-trackers Euro Stoxx 50 UCITS DR 1D,,db-x-trackers-dj-euro-stoxx-50-etf?cid=1009292,1009292,LU0274211217,XESX,EUR,Stuttgart,FALSE
germany,db x-trackers Euro Stoxx 50 ex Financials UCITS DR,db x-trackers Euro Stoxx 50 ex Financials UCITS DR 1D,,db-x-trackers-euro-stoxx-50-ex-fina?cid=1009293,1009293,LU0835262626,XD5F,EUR,Stuttgart,FALSE
germany,db x-trackers Nifty 50,db x-trackers Nifty 50 UCITS 1C,,db-xtrackers-s-p-cnx-nifty-uk?cid=1010609,1010609,LU0292109690,XNIF,EUR,Hamburg,FALSE
germany,x-trackers Swiss Large DR 1D,db x-trackers Swiss Large Cap UCITS DR 1D,,db-xtrackers-smi?cid=1010583,1010583,LU0274221281,XSMI,EUR,Hamburg,FALSE
germany,db x-trackers STOXX Europe 600 Basic Resources UCI,db x-trackers Stoxx Europe 600 Basic Resources UCITS 1C,,db-stoxxeuro600-basic-res.?cid=1009294,1009294,LU0292100806,XSPR,EUR,Stuttgart,FALSE
germany,db x-trackers STOXX Europe 600 UCITS DR 1C,db x-trackers Stoxx Europe 600 UCITS DR 1C,,db-stoxx-europe-600-uk?cid=1009295,1009295,LU0328475792,XSX6,EUR,Stuttgart,FALSE
germany,db x-trackers MSCI World Info Tech DR 1C,dbxtrck MSCI Wrld InfoTech DR 1C TG,,dbxtrck-msci-wrld-infotech-dr-1c-mi?cid=1009205,1009205,IE00BM67HT60,XDWT,EUR,Stuttgart,FALSE
germany,db x-trackers STOXX Europe 600 Industrial Goods UC,db x-trackers Stoxx Europe 600 Industrial Goods UCITS 1C,,db-stoxxeuro600-ind.-goods?cid=1008849,1008849,LU0292106084,XSNR,EUR,Berlin,FALSE
germany,db x-trackers STOXX Europe 600 Telecom UCITS,db x-trackers Stoxx Europe 600 Telecommunications UCITS 1C,,dj-stoxx600-telecommunications?cid=1008837,1008837,LU0292104030,XSKR,EUR,Berlin,FALSE
germany,db x-trackers Euro Stoxx 50 ex Financials UCITS DR,db x-trackers Euro Stoxx 50 ex Financials UCITS DR 1D,,db-x-trackers-euro-stoxx-50-ex-fina?cid=1009089,1009089,LU0835262626,XD5F,EUR,Hamburg,FALSE
germany,db x-trackers STOXX Europe 600 Tech UCITS,db x-trackers Stoxx Europe 600 Technology UCITS 1C,,db-x-trackers-stoxx-euro-600-tech?cid=1008934,1008934,LU0292104469,XS8R,EUR,Dusseldorf,FALSE
germany,db x-trackers STOXX Europe 600 Utilities UCITS,db x-trackers Stoxx Europe 600 Utilities UCITS 1C,,db-x-trackers-stoxx-euro-600-uti.?cid=1008935,1008935,LU0292104899,XS6R,EUR,Dusseldorf,FALSE
germany,db x-trackers STOXX Europe 600 Industrial Goods UC,db x-trackers Stoxx Europe 600 Industrial Goods UCITS 1C,,db-stoxxeuro600-ind.-goods?cid=1009096,1009096,LU0292106084,XSNR,EUR,Hamburg,FALSE
germany,db x-trackers STOXX Europe 600 Health Care UCITS,db x-trackers Stoxx Europe 600 Health Care UCITS 1C,,dj-stoxx600-health-care?cid=1009095,1009095,LU0292103222,XSDR,EUR,Hamburg,FALSE
germany,db x-trackers STOXX Europe 600 Food & Beverage UCI,db x-trackers Stoxx Europe 600 Food & Beverage UCITS 1C,,db-stoxxeuro600-food--beverage?cid=1009094,1009094,LU0292105359,XS3R,EUR,Hamburg,FALSE
germany,db x-trackers STOXX Europe 600 UCITS DR 1C,db x-trackers Stoxx Europe 600 UCITS DR 1C,,db-stoxx-europe-600-uk?cid=1009093,1009093,LU0328475792,XSX6,EUR,Hamburg,FALSE
germany,db x-trackers STOXX Europe 600 Basic Resources UCI,db x-trackers Stoxx Europe 600 Basic Resources UCITS 1C,,db-stoxxeuro600-basic-res.?cid=1009092,1009092,LU0292100806,XSPR,EUR,Hamburg,FALSE
germany,db x-trackers STOXX Europe 600 Banks UCITS,db x-trackers Stoxx Europe 600 Banks UCITS 1C,,db-x-trackers-stoxx-euro-600-banks?cid=1009091,1009091,LU0292103651,XS7R,EUR,Hamburg,FALSE
germany,db x-trackers Euro Stoxx 50 (DR) 1C,db x-trackers Euro Stoxx 50 UCITS DR 1C,,db-euro-stoxx-50-1c-mc?cid=1008936,1008936,LU0380865021,XESC,EUR,Dusseldorf,FALSE
germany,db x-trackers STOXX Europe 600 Banks UCITS,db x-trackers Stoxx Europe 600 Banks UCITS 1C,,db-x-trackers-stoxx-euro-600-banks?cid=1009429,1009429,LU0292103651,XS7R,EUR,Munich,FALSE
germany,db x-trackers Euro Stoxx 50 UCITS DR 1D,db x-trackers Euro Stoxx 50 UCITS DR 1D,,db-x-trackers-dj-euro-stoxx-50-etf?cid=1008937,1008937,LU0274211217,XESX,EUR,Dusseldorf,FALSE
germany,db x-trackers Euro Stoxx 50 Short Daily 1C,db x-trackers Euro Stoxx 50 Short Daily UCITS 1C,,db-euro-stoxx-50-short-mc?cid=1009090,1009090,LU0292106753,XSSX,EUR,Hamburg,FALSE
germany,db x-trackers Euro Stoxx 50 UCITS DR 1D,db x-trackers Euro Stoxx 50 UCITS DR 1D,,db-x-trackers-dj-euro-stoxx-50-etf?cid=1009088,1009088,LU0274211217,XESX,EUR,Hamburg,FALSE
germany,db x-trackers STOXX Europe 600 Industrial Goods UC,db x-trackers Stoxx Europe 600 Industrial Goods UCITS 1C,,db-stoxxeuro600-ind.-goods?cid=1008932,1008932,LU0292106084,XSNR,EUR,Dusseldorf,FALSE
germany,db x-trackers Euro Stoxx 50 (DR) 1C,db x-trackers Euro Stoxx 50 UCITS DR 1C,,db-euro-stoxx-50-1c-mc?cid=1009087,1009087,LU0380865021,XESC,EUR,Hamburg,FALSE
germany,db x-trackers DAX UCITS DR Income 1D,db xtrackers DAX DR Income 1D tg,,db-xtrackers-dax-dr-income-1d?cid=998564,998564,LU0838782315,XDDX,EUR,Hamburg,FALSE
germany,db x-trackers DAX UCITS DR,db x-trackers DAX UCITS DR 1C,,db-xtrackers-dax?cid=998563,998563,LU0274211480,XDAX,EUR,Hamburg,FALSE
germany,db x-trackers Nikkei 225 UCITS DR,db x-trackers Nikkei 225 UCITS DR,,db-x-trackers-nikkei-225?cid=997990,997990,LU0839027447,XDJP,EUR,Hamburg,FALSE
germany,db x-trackers Euro Stoxx 50 ex Financials UCITS DR,db x-trackers Euro Stoxx 50 ex Financials UCITS DR 1D,,db-x-trackers-euro-stoxx-50-ex-fina?cid=1008938,1008938,LU0835262626,XD5F,EUR,Dusseldorf,FALSE
germany,db x-trackers Euro Stoxx 50 Short Daily 1C,db x-trackers Euro Stoxx 50 Short Daily UCITS 1C,,db-euro-stoxx-50-short-mc?cid=1008939,1008939,LU0292106753,XSSX,EUR,Dusseldorf,FALSE
germany,x-trackers Swiss Large DR 1D,db x-trackers Swiss Large Cap UCITS DR 1D,,db-xtrackers-smi?cid=1010580,1010580,LU0274221281,XSMI,EUR,Dusseldorf,FALSE
germany,db x-trackers Nifty 50,db x-trackers Nifty 50 UCITS 1C,,db-xtrackers-s-p-cnx-nifty-uk?cid=1010608,1010608,LU0292109690,XNIF,EUR,Dusseldorf,FALSE
germany,db x-trackers FTSE 100 DR 1C,db xtrackers FTSE 100 DR 1C de,,db-xtrackers-ftse-100-dr-1c-de?cid=997794,997794,LU0838780707,XDUK,EUR,Hamburg,FALSE
germany,db x-trackers II iBoxx Global Inflation Linked UCI,db x-trackers II Global Inflation-Linked UCITS 5C,,db-x-trackers-ii-iboxx-global-infla?cid=1024682,1024682,LU0908508814,XGIU,EUR,Dusseldorf,FALSE
germany,db x-trackers MSCI World Consumer Staples DR 1C,db x-trackers MSCI World Consumer Staples UCITS DR 1C,,dbxtrack-msci-wrld-consstpl-dr-1c?cid=1055036,1055036,IE00BM67HN09,XDWS,EUR,Dusseldorf,FALSE
germany,db x-trackers FTSE 100 UCITS DR Income,db x-trackers FTSE 100 UCITS DR Income 1D,,db-x-trackers-ftse-100-ucits-dr?cid=997793,997793,LU0292097234,XUKX,EUR,Hamburg,FALSE
germany,db x-trackers Portfolio Total Return UCITS 1C,db x-trackers Portfolio Total Return UCITS 1C,,db-x-trackers-portfolio-tr-index?cid=1056529,1056529,LU0397221945,XQUI,EUR,Dusseldorf,FALSE
germany,db x-trackers STOXX Europe 600 Oil & Gas UCITS,db x-trackers Stoxx Europe 600 Oil & Gas UCITS 1C,,db-xtrackers-stoxxeuro-600-oil-gas?cid=1008933,1008933,LU0292101796,XSER,EUR,Dusseldorf,FALSE
germany,db x-trackers STOXX Europe 600 Oil & Gas UCITS,db x-trackers Stoxx Europe 600 Oil & Gas UCITS 1C,,db-xtrackers-stoxxeuro-600-oil-gas?cid=1009097,1009097,LU0292101796,XSER,EUR,Hamburg,FALSE
germany,db x-trackers STOXX Europe 600 Banks UCITS,db x-trackers Stoxx Europe 600 Banks UCITS 1C,,db-x-trackers-stoxx-euro-600-banks?cid=1008838,1008838,LU0292103651,XS7R,EUR,Berlin,FALSE
germany,db x-trackers Nifty 50,db x-trackers Nifty 50 UCITS 1C,,db-xtrackers-s-p-cnx-nifty-uk?cid=1010607,1010607,LU0292109690,XNIF,EUR,Berlin,FALSE
germany,db x-trackers STOXX Europe 600 Basic Resources UCI,db x-trackers Stoxx Europe 600 Basic Resources UCITS 1C,,db-stoxxeuro600-basic-res.?cid=1008839,1008839,LU0292100806,XSPR,EUR,Berlin,FALSE
germany,db x-trackers STOXX Europe 600 UCITS DR 1C,db x-trackers Stoxx Europe 600 UCITS DR 1C,,db-stoxx-europe-600-uk?cid=1008840,1008840,LU0328475792,XSX6,EUR,Berlin,FALSE
germany,db x-trackers STOXX Europe 600 Health Care UCITS,db x-trackers Stoxx Europe 600 Health Care UCITS 1C,,dj-stoxx600-health-care?cid=1008841,1008841,LU0292103222,XSDR,EUR,Berlin,FALSE
germany,db x-trackers STOXX Europe 600 Oil & Gas UCITS,db x-trackers Stoxx Europe 600 Oil & Gas UCITS 1C,,db-xtrackers-stoxxeuro-600-oil-gas?cid=1008842,1008842,LU0292101796,XSER,EUR,Berlin,FALSE
germany,db x-trackers STOXX Europe 600 Tech UCITS,db x-trackers Stoxx Europe 600 Technology UCITS 1C,,db-x-trackers-stoxx-euro-600-tech?cid=1008843,1008843,LU0292104469,XS8R,EUR,Berlin,FALSE
germany,db x-trackers STOXX Europe 600 Utilities UCITS,db x-trackers Stoxx Europe 600 Utilities UCITS 1C,,db-x-trackers-stoxx-euro-600-uti.?cid=1008844,1008844,LU0292104899,XS6R,EUR,Berlin,FALSE
germany,db x-trackers Euro Stoxx 50 (DR) 1C,db x-trackers Euro Stoxx 50 UCITS DR 1C,,db-euro-stoxx-50-1c-mc?cid=1008845,1008845,LU0380865021,XESC,EUR,Berlin,FALSE
germany,db x-trackers Euro Stoxx 50 UCITS DR 1D,db x-trackers Euro Stoxx 50 UCITS DR 1D,,db-x-trackers-dj-euro-stoxx-50-etf?cid=1008846,1008846,LU0274211217,XESX,EUR,Berlin,FALSE
germany,db x-trackers Euro Stoxx 50 Short Daily 1C,db x-trackers Euro Stoxx 50 Short Daily UCITS 1C,,db-euro-stoxx-50-short-mc?cid=1008847,1008847,LU0292106753,XSSX,EUR,Berlin,FALSE
germany,db x-trackers STOXX Europe 600 Food & Beverage UCI,db x-trackers Stoxx Europe 600 Food & Beverage UCITS 1C,,db-stoxxeuro600-food--beverage?cid=1008848,1008848,LU0292105359,XS3R,EUR,Berlin,FALSE
germany,db x-trackers CAC 40 UCITS 1D DR,db x-trackers CAC 40 UCITS DR 1D,,db-xtrackers-cac-40-de?cid=997687,997687,LU0322250985,XCAC,EUR,Hamburg,FALSE
germany,x-trackers Swiss Large DR 1D,db x-trackers Swiss Large Cap UCITS DR 1D,,db-xtrackers-smi?cid=1010570,1010570,LU0274221281,XSMI,EUR,Berlin,FALSE
germany,db x-trackers Portfolio Total Return UCITS 1C,db x-trackers Portfolio Total Return UCITS 1C,,db-x-trackers-portfolio-tr-index?cid=1056527,1056527,LU0397221945,XQUI,EUR,Berlin,FALSE
germany,db x-trackers STOXX Europe 600 Health Care UCITS,db x-trackers Stoxx Europe 600 Health Care UCITS 1C,,dj-stoxx600-health-care?cid=1008931,1008931,LU0292103222,XSDR,EUR,Dusseldorf,FALSE
germany,db x-trackers CAC 40 UCITS 1D DR,db x-trackers CAC 40 UCITS DR 1D,,db-xtrackers-cac-40-de?cid=997683,997683,LU0322250985,XCAC,EUR,Dusseldorf,FALSE
germany,db x-trackers FTSE 100 Short Daily UCITS,db x-trackers FTSE 100 Short Daily UCITS 1C,,ftse-100-short-daily?cid=997785,997785,LU0328473581,XUKS,EUR,Dusseldorf,FALSE
germany,db x-trackers FTSE 100 UCITS DR Income,db x-trackers FTSE 100 UCITS DR Income 1D,,db-x-trackers-ftse-100-ucits-dr?cid=997786,997786,LU0292097234,XUKX,EUR,Dusseldorf,FALSE
germany,db x-trackers FTSE 100 DR 1C,db xtrackers FTSE 100 DR 1C de,,db-xtrackers-ftse-100-dr-1c-de?cid=997787,997787,LU0838780707,XDUK,EUR,Dusseldorf,FALSE
germany,db x-trackers Nikkei 225 UCITS DR,db x-trackers Nikkei 225 UCITS DR,,db-x-trackers-nikkei-225?cid=997984,997984,LU0839027447,XDJP,EUR,Dusseldorf,FALSE
germany,db x-trackers DAX UCITS DR Income 1D,db xtrackers DAX DR Income 1D tg,,db-xtrackers-dax-dr-income-1d?cid=998553,998553,LU0838782315,XDDX,EUR,Dusseldorf,FALSE
germany,db x-trackers STOXX Europe 600 Telecom UCITS,db x-trackers Stoxx Europe 600 Telecommunications UCITS 1C,,dj-stoxx600-telecommunications?cid=1008926,1008926,LU0292104030,XSKR,EUR,Dusseldorf,FALSE
germany,db x-trackers STOXX Europe 600 Banks UCITS,db x-trackers Stoxx Europe 600 Banks UCITS 1C,,db-x-trackers-stoxx-euro-600-banks?cid=1008927,1008927,LU0292103651,XS7R,EUR,Dusseldorf,FALSE
germany,db x-trackers STOXX Europe 600 Telecom UCITS,db x-trackers Stoxx Europe 600 Telecommunications UCITS 1C,,dj-stoxx600-telecommunications?cid=1009099,1009099,LU0292104030,XSKR,EUR,Hamburg,FALSE
germany,db x-trackers STOXX Europe 600 Basic Resources UCI,db x-trackers Stoxx Europe 600 Basic Resources UCITS 1C,,db-stoxxeuro600-basic-res.?cid=1008928,1008928,LU0292100806,XSPR,EUR,Dusseldorf,FALSE
germany,db x-trackers STOXX Europe 600 UCITS DR 1C,db x-trackers Stoxx Europe 600 UCITS DR 1C,,db-stoxx-europe-600-uk?cid=1008929,1008929,LU0328475792,XSX6,EUR,Dusseldorf,FALSE
germany,db x-trackers STOXX Europe 600 Food & Beverage UCI,db x-trackers Stoxx Europe 600 Food & Beverage UCITS 1C,,db-stoxxeuro600-food--beverage?cid=1008930,1008930,LU0292105359,XS3R,EUR,Dusseldorf,FALSE
germany,db x-trackers STOXX Europe 600 Tech UCITS,db x-trackers Stoxx Europe 600 Technology UCITS 1C,,db-x-trackers-stoxx-euro-600-tech?cid=1009098,1009098,LU0292104469,XS8R,EUR,Hamburg,FALSE
germany,db x-trackers STOXX Europe 600 Industrial Goods UC,db x-trackers Stoxx Europe 600 Industrial Goods UCITS 1C,,db-stoxxeuro600-ind.-goods?cid=1009430,1009430,LU0292106084,XSNR,EUR,Munich,FALSE
germany,db x-trackers STOXX Europe 600 Banks UCITS,db x-trackers Stoxx Europe 600 Banks UCITS 1C,,db-x-trackers-stoxx-euro-600-banks?cid=1009048,1009048,LU0292103651,XS7R,EUR,Frankfurt,FALSE
germany,db x-trackers Euro Stoxx 50 ex Financials UCITS DR,db x-trackers Euro Stoxx 50 ex Financials UCITS DR 1D,,db-x-trackers-euro-stoxx-50-ex-fina?cid=1009428,1009428,LU0835262626,XD5F,EUR,Munich,FALSE
germany,db x-trackers II iBoxx EUR Liquid Covered 1C,db x-trackers II iBoxx EUR Liquid Covered UCITS 1C,,dbxtrck-ii-iboxx-eur-liq-covered-1c,1024637,LU0820950128,XLIQ,EUR,Xetra,TRUE
germany,db x-trackers II EONIA UCITS 1C,Xtrackers II EUR Overnight Rate Swap UCITS ETF 1C,,db-x-trackers-ii-eonia-tr-index,46747,LU0290358497,XEON,EUR,Xetra,TRUE
germany,db x-trackers Portfolio Income UCITS,db x-trackers Portfolio Income UCITS,,db-x-trackers-stiftungs-wachstum,46749,IE00B3Y8D011,XS7W,EUR,Xetra,TRUE
germany,db x-trackers SLI UCITS,Xtrackers SLI UCITS ETF 1D,,db-x-trackers-sli,46782,LU0322248146,XSLI,EUR,Xetra,TRUE
germany,db x-trackers MSCI Thailand UCITS DR 1C,Xtrackers MSCI Thailand UCITS ETF 1C,,db-x-trackers-msci-thailand-trn,46786,LU0514694701,XCS4,EUR,Xetra,TRUE
germany,db x-trackers MSCI EMU Minimum Volatility UCITS,db x-trackers MSCI EMU Minimum Volatility UCITS DR,,db-xtrack-msci-emu-minvol?cid=1024388,1024388,IE00BDGN9Z19,XMVE,EUR,Xetra,FALSE
germany,db x-trackers Russell Midcap,db x-trackers Russell Midcap UCITS DR 1C,,db-xtrackers-russell-midcap-uk?cid=1024402,1024402,IE00BJZ2DC62,XRSM,EUR,Xetra,FALSE
germany,db x-trackers ATX UCITS DR,db x-trackers ATX UCITS DR 1C,,db-xtrackers-atx-de?cid=1024625,1024625,LU0659579063,XB4A,EUR,Xetra,FALSE
germany,db x-trackers II EUR High Yield Corporate Bond DR,db x-trackers II EUR High Yield Corporate Bond UCITS DR 1C,,dbxtrck-ii-eur-hiyld-corpbd-dr-1c,1024628,LU1109943388,XHYA,EUR,Xetra,TRUE
germany,db x-trackers II iBoxx Sovereigns Eurozone 1-3 UCI,db x-trackers II Eurozone Government Bond 1-3 UCITS DR 1D,,db-xtrackers-€-sov.-euro-1-3-tr-1d?cid=1024630,1024630,LU0614173549,X03B,EUR,Xetra,FALSE
